Season;Week;Date;League;Players per Team;Location;Round Number;Match Number;Team;Position;Player;Player ID;Opponent;Score;Points;Input Data;Computed Data
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;3;;;3;;;;;;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;4;;;3;;;;;;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;5;;;3;;;;;;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;1;;;0;Team Total;0;;;;False;True
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;2;;;0;Team Total;0;;;;False;True
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;3;;;0;Team Total;0;;;;False;True
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;4;;;0;Team Total;0;;;;False;True
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;5;;;0;Team Total;0;;;;False;True
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;1;;;0;;;;;;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;2;;;0;;;;;;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;3;;;0;;;;;;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;4;;;0;;;;;;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;5;;;0;;;;;;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;1;;;1;;;;;;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;2;;;1;;;;;;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;3;;;1;;;;;;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;4;;;1;;;;;;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;5;;;1;;;;;;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;1;;;2;;;;;;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;2;;;2;;;;;;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;3;;;2;;;;;;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;4;;;2;;;;;;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;5;;;2;;;;;;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;1;;;3;;;;;;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;2;;;3;;;;;;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;3;;;3;;;;;;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;4;;;3;;;;;;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;5;;;3;;;;;;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;1;;;0;Team Total;0;;;;False;True
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;2;;;0;Team Total;0;;;;False;True
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;3;;;0;Team Total;0;;;;False;True
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;4;;;0;Team Total;0;;;;False;True
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;5;;;0;Team Total;0;;;;False;True
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;1;;;0;;;;;;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;2;;;0;;;;;;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;3;;;0;;;;;;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;4;;;0;;;;;;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;5;;;0;;;;;;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;1;;;1;;;;;;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;2;;;1;;;;;;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;3;;;1;;;;;;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;4;;;1;;;;;;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;5;;;1;;;;;;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;1;;;2;;;;;;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;2;;;2;;;;;;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;3;;;2;;;;;;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;4;;;2;;;;;;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;5;;;2;;;;;;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;1;;;3;;;;;;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;2;;;3;;;;;;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;3;;;3;;;;;;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;4;;;3;;;;;;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;5;;;3;;;;;;True;False
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;1;;;0;Team Total;0;;;;False;True
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;2;;;0;Team Total;0;;;;False;True
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;3;;;0;Team Total;0;;;;False;True
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;4;;;0;Team Total;0;;;;False;True
25/26;1;2025-10-12;BZL N2;4;Nürnberg West Bowling;5;;;0;Team Total;0;;;;False;True
;;;;;;;;;;;;;;;;
25/26;2;2025-10-18;BayL;4;Dreambowl Palace Unterföhrung;1;1;BC Comet Nürnberg;0;Mittelmaier, Andreas;16896;Schanzer Ingolstadt 1;162;0.0;True;False
25/26;2;2025-10-18;BayL;4;Dreambowl Palace Unterföhrung;2;2;BC Comet Nürnberg;0;Mittelmaier, Andreas;16896;BK München 3;202;0.0;True;False
25/26;2;2025-10-18;BayL;4;Dreambowl Palace Unterföhrung;3;3;BC Comet Nürnberg;0;Mittelmaier, Andreas;16896;SG Rottendorf 1;158;0.0;True;False
25/26;2;2025-10-18;BayL;4;Dreambowl Palace Unterföhrung;4;4;BC Comet Nürnberg;0;Mittelmaier, Andreas;16896;Bowlinghaus Bamberg 1;200;1.0;True;False
25/26;2;2025-10-18;BayL;4;Dreambowl Palace Unterföhrung;5;5;BC Comet Nürnberg;0;Mittelmaier, Andreas;16896;Donaubowler Regensburg 1;233;1.0;True;False
25/26;2;2025-10-18;BayL;4;Dreambowl Palace Unterföhrung;6;6;BC Comet Nürnberg;0;Mittelmaier, Andreas;16896;BC EMAX Unterföhring 2;173;0.0;True;False
25/26;2;2025-10-18;BayL;4;Dreambowl Palace Unterföhrung;7;7;BC Comet Nürnberg;0;Mittelmaier, Andreas;16896;Bajuwaren München 1;176;0.0;True;False
25/26;2;2025-10-18;BayL;4;Dreambowl Palace Unterföhrung;8;8;BC Comet Nürnberg;0;Mittelmaier, Andreas;16896;Werdenfels 1;214;0.0;True;False
25/26;2;2025-10-18;BayL;4;Dreambowl Palace Unterföhrung;9;9;BC Comet Nürnberg;0;Mittelmaier, Andreas;16896;SG DJK Rimpar 1;224;1.0;True;False
25/26;2;2025-10-18;BayL;4;Dreambowl Palace Unterföhrung;1;1;BC Comet Nürnberg;1;Fischbach, Max;16245;Schanzer Ingolstadt 1;211;1.0;True;False
25/26;2;2025-10-18;BayL;4;Dreambowl Palace Unterföhrung;2;2;BC Comet Nürnberg;1;Fischbach, Max;16245;BK München 3;227;0.0;True;False
25/26;2;2025-10-18;BayL;4;Dreambowl Palace Unterföhrung;3;3;BC Comet Nürnberg;1;Fischbach, Max;16245;SG Rottendorf 1;206;1.0;True;False
25/26;2;2025-10-18;BayL;4;Dreambowl Palace Unterföhrung;4;4;BC Comet Nürnberg;1;Fischbach, Max;16245;Bowlinghaus Bamberg 1;161;0.0;True;False
25/26;2;2025-10-18;BayL;4;Dreambowl Palace Unterföhrung;5;5;BC Comet Nürnberg;1;Fischbach, Max;16245;Donaubowler Regensburg 1;199;1.0;True;False
25/26;2;2025-10-18;BayL;4;Dreambowl Palace Unterföhrung;6;6;BC Comet Nürnberg;1;Fischbach, Max;16245;BC EMAX Unterföhring 2;178;0.0;True;False
25/26;2;2025-10-18;BayL;4;Dreambowl Palace Unterföhrung;7;7;BC Comet Nürnberg;1;Fischbach, Max;16245;Bajuwaren München 1;172;0.0;True;False
25/26;2;2025-10-18;BayL;4;Dreambowl Palace Unterföhrung;8;8;BC Comet Nürnberg;1;Fischbach, Max;16245;Werdenfels 1;173;0.0;True;False
25/26;2;2025-10-18;BayL;4;Dreambowl Palace Unterföhrung;9;9;BC Comet Nürnberg;1;Fischbach, Max;16245;SG DJK Rimpar 1;202;0.0;True;False
25/26;2;2025-10-18;BayL;4;Dreambowl Palace Unterföhrung;1;1;BC Comet Nürnberg;2;Schick, Andreas;7102;Schanzer Ingolstadt 1;156;0.0;True;False
25/26;2;2025-10-18;BayL;4;Dreambowl Palace Unterföhrung;2;2;BC Comet Nürnberg;2;Schick, Andreas;7102;BK München 3;178;1.0;True;False
25/26;2;2025-10-18;BayL;4;Dreambowl Palace Unterföhrung;3;3;BC Comet Nürnberg;2;Schick, Andreas;7102;SG Rottendorf 1;222;1.0;True;False
25/26;2;2025-10-18;BayL;4;Dreambowl Palace Unterföhrung;4;4;BC Comet Nürnberg;2;Schick, Andreas;7102;Bowlinghaus Bamberg 1;192;0.0;True;False
25/26;2;2025-10-18;BayL;4;Dreambowl Palace Unterföhrung;5;5;BC Comet Nürnberg;2;Schick, Andreas;7102;Donaubowler Regensburg 1;236;1.0;True;False
25/26;2;2025-10-18;BayL;4;Dreambowl Palace Unterföhrung;6;6;BC Comet Nürnberg;2;Schick, Andreas;7102;BC EMAX Unterföhring 2;177;1.0;True;False
25/26;2;2025-10-18;BayL;4;Dreambowl Palace Unterföhrung;7;7;BC Comet Nürnberg;2;Schick, Andreas;7102;Bajuwaren München 1;205;1.0;True;False
25/26;2;2025-10-18;BayL;4;Dreambowl Palace Unterföhrung;8;8;BC Comet Nürnberg;2;Schick, Andreas;7102;Werdenfels 1;200;0.0;True;False
25/26;2;2025-10-18;BayL;4;Dreambowl Palace Unterföhrung;9;9;BC Comet Nürnberg;2;Schick, Andreas;7102;SG DJK Rimpar 1;218;1.0;True;False
25/26;2;2025-10-18;BayL;4;Dreambowl Palace Unterföhrung;1;1;BC Comet Nürnberg;3;Schlundt, Michael;7725;Schanzer Ingolstadt 1;189;1.0;True;False
25/26;2;2025-10-18;BayL;4;Dreambowl Palace Unterföhrung;2;2;BC Comet Nürnberg;3;Schlundt, Michael;7725;BK München 3;217;0.0;True;False
25/26;2;2025-10-18;BayL;4;Dreambowl Palace Unterföhrung;5;3;BC Comet Nürnberg;3;Schlundt, Michael;7725;SG Rottendorf 1;195;1.0;True;False
25/26;2;2025-10-18;BayL;4;Dreambowl Palace Unterföhrung;6;4;BC Comet Nürnberg;3;Schlundt, Michael;7725;Bowlinghaus Bamberg 1;211;0.0;True;False
25/26;2;2025-10-18;BayL;4;Dreambowl Palace Unterföhrung;3;5;BC Comet Nürnberg;3;Schlundt, Michael;7725;Donaubowler Regensburg 1;199;1.0;True;False
25/26;2;2025-10-18;BayL;4;Dreambowl Palace Unterföhrung;4;6;BC Comet Nürnberg;3;Schlundt, Michael;7725;BC EMAX Unterföhring 2;189;1.0;True;False
25/26;2;2025-10-18;BayL;4;Dreambowl Palace Unterföhrung;7;7;BC Comet Nürnberg;3;Schlundt, Michael;7725;Bajuwaren München 1;203;1.0;True;False
25/26;2;2025-10-18;BayL;4;Dreambowl Palace Unterföhrung;8;8;BC Comet Nürnberg;3;Schlundt, Michael;7725;Werdenfels 1;247;1.0;True;False
25/26;2;2025-10-18;BayL;4;Dreambowl Palace Unterföhrung;9;9;BC Comet Nürnberg;3;Schlundt, Michael;7725;SG DJK Rimpar 1;224;1.0;True;False
25/26;2;2025-10-18;BayL;4;Dreambowl Palace Unterföhrung;1;1;BC Comet Nürnberg;0;Team Total;0;Schanzer Ingolstadt 1;718;3.0;False;True
25/26;2;2025-10-18;BayL;4;Dreambowl Palace Unterföhrung;2;2;BC Comet Nürnberg;0;Team Total;0;BK München 3;824;0.0;False;True
25/26;2;2025-10-18;BayL;4;Dreambowl Palace Unterföhrung;3;3;BC Comet Nürnberg;0;Team Total;0;SG Rottendorf 1;781;3.0;False;True
25/26;2;2025-10-18;BayL;4;Dreambowl Palace Unterföhrung;4;4;BC Comet Nürnberg;0;Team Total;0;Bowlinghaus Bamberg 1;764;0.0;False;True
25/26;2;2025-10-18;BayL;4;Dreambowl Palace Unterföhrung;5;5;BC Comet Nürnberg;0;Team Total;0;Donaubowler Regensburg 1;867;3.0;False;True
25/26;2;2025-10-18;BayL;4;Dreambowl Palace Unterföhrung;6;6;BC Comet Nürnberg;0;Team Total;0;BC EMAX Unterföhring 2;717;0.0;False;True
25/26;2;2025-10-18;BayL;4;Dreambowl Palace Unterföhrung;7;7;BC Comet Nürnberg;0;Team Total;0;Bajuwaren München 1;756;0.0;False;True
25/26;2;2025-10-18;BayL;4;Dreambowl Palace Unterföhrung;8;8;BC Comet Nürnberg;0;Team Total;0;Werdenfels 1;834;0.0;False;True
25/26;2;2025-10-18;BayL;4;Dreambowl Palace Unterföhrung;9;9;BC Comet Nürnberg;0;Team Total;0;SG DJK Rimpar 1;868;3.0;False;True
25/26;2;2025-10-18;BayL;4;Dreambowl Palace Unterföhrung;1;1;BK München 3;0;Börding, Peter;7593;Werdenfels 1;228;1.0;True;False
25/26;2;2025-10-18;BayL;4;Dreambowl Palace Unterföhrung;5;2;BK München 3;0;Börding, Peter;7593;BC Comet Nürnberg;206;1.0;True;False
25/26;2;2025-10-18;BayL;4;Dreambowl Palace Unterföhrung;6;3;BK München 3;0;Börding, Peter;7593;Donaubowler Regensburg 1;234;1.0;True;False
25/26;2;2025-10-18;BayL;4;Dreambowl Palace Unterföhrung;2;4;BK München 3;0;Börding, Peter;7593;BC EMAX Unterföhring 2;246;1.0;True;False
25/26;2;2025-10-18;BayL;4;Dreambowl Palace Unterföhrung;3;5;BK München 3;0;Börding, Peter;7593;SG DJK Rimpar 1;254;1.0;True;False
25/26;2;2025-10-18;BayL;4;Dreambowl Palace Unterföhrung;4;6;BK München 3;0;Börding, Peter;7593;Bowlinghaus Bamberg 1;235;1.0;True;False
25/26;2;2025-10-18;BayL;4;Dreambowl Palace Unterföhrung;7;7;BK München 3;0;Börding, Peter;7593;Schanzer Ingolstadt 1;189;1.0;True;False
25/26;2;2025-10-18;BayL;4;Dreambowl Palace Unterföhrung;8;8;BK München 3;0;Börding, Peter;7593;SG Rottendorf 1;207;1.0;True;False
25/26;2;2025-10-18;BayL;4;Dreambowl Palace Unterföhrung;9;9;BK München 3;0;Börding, Peter;7593;Bajuwaren München 1;206;1.0;True;False
25/26;2;2025-10-18;BayL;4;Dreambowl Palace Unterföhrung;1;1;BK München 3;1;Börding, Daniel;7591;Werdenfels 1;215;0.0;True;False
25/26;2;2025-10-18;BayL;4;Dreambowl Palace Unterföhrung;2;2;BK München 3;1;Börding, Daniel;7591;BC Comet Nürnberg;229;1.0;True;False
25/26;2;2025-10-18;BayL;4;Dreambowl Palace Unterföhrung;3;3;BK München 3;1;Börding, Daniel;7591;Donaubowler Regensburg 1;245;1.0;True;False
25/26;2;2025-10-18;BayL;4;Dreambowl Palace Unterföhrung;4;4;BK München 3;1;Börding, Daniel;7591;BC EMAX Unterföhring 2;178;1.0;True;False
25/26;2;2025-10-18;BayL;4;Dreambowl Palace Unterföhrung;5;5;BK München 3;1;Börding, Daniel;7591;SG DJK Rimpar 1;231;1.0;True;False
25/26;2;2025-10-18;BayL;4;Dreambowl Palace Unterföhrung;6;6;BK München 3;1;Börding, Daniel;7591;Bowlinghaus Bamberg 1;228;1.0;True;False
25/26;2;2025-10-18;BayL;4;Dreambowl Palace Unterföhrung;7;7;BK München 3;1;Börding, Daniel;7591;Schanzer Ingolstadt 1;201;0.0;True;False
25/26;2;2025-10-18;BayL;4;Dreambowl Palace Unterföhrung;8;8;BK München 3;1;Börding, Daniel;7591;SG Rottendorf 1;169;0.0;True;False
25/26;2;2025-10-18;BayL;4;Dreambowl Palace Unterföhrung;9;9;BK München 3;1;Börding, Daniel;7591;Bajuwaren München 1;186;1.0;True;False
25/26;2;2025-10-18;BayL;4;Dreambowl Palace Unterföhrung;1;1;BK München 3;2;Laub, Harald;7597;Werdenfels 1;201;0.0;True;False
25/26;2;2025-10-18;BayL;4;Dreambowl Palace Unterföhrung;2;2;BK München 3;2;Laub, Harald;7597;BC Comet Nürnberg;176;0.0;True;False
25/26;2;2025-10-18;BayL;4;Dreambowl Palace Unterföhrung;3;3;BK München 3;2;Hinterwimmer, Georg;7867;Donaubowler Regensburg 1;162;0.0;True;False
25/26;2;2025-10-18;BayL;4;Dreambowl Palace Unterföhrung;4;4;BK München 3;2;Hinterwimmer, Georg;7867;BC EMAX Unterföhring 2;207;1.0;True;False
25/26;2;2025-10-18;BayL;4;Dreambowl Palace Unterföhrung;5;5;BK München 3;2;Hinterwimmer, Georg;7867;SG DJK Rimpar 1;199;1.0;True;False
25/26;2;2025-10-18;BayL;4;Dreambowl Palace Unterföhrung;6;6;BK München 3;2;Hinterwimmer, Georg;7867;Bowlinghaus Bamberg 1;188;0.0;True;False
25/26;2;2025-10-18;BayL;4;Dreambowl Palace Unterföhrung;7;7;BK München 3;2;Hinterwimmer, Georg;7867;Schanzer Ingolstadt 1;256;1.0;True;False
25/26;2;2025-10-18;BayL;4;Dreambowl Palace Unterföhrung;8;8;BK München 3;2;Hinterwimmer, Georg;7867;SG Rottendorf 1;195;1.0;True;False
25/26;2;2025-10-18;BayL;4;Dreambowl Palace Unterföhrung;9;9;BK München 3;2;Hinterwimmer, Georg;7867;Bajuwaren München 1;252;1.0;True;False
25/26;2;2025-10-18;BayL;4;Dreambowl Palace Unterföhrung;1;1;BK München 3;3;Hinterwimmer, Sebastian;7885;Werdenfels 1;247;1.0;True;False
25/26;2;2025-10-18;BayL;4;Dreambowl Palace Unterföhrung;2;2;BK München 3;3;Hinterwimmer, Sebastian;7885;BC Comet Nürnberg;234;1.0;True;False
25/26;2;2025-10-18;BayL;4;Dreambowl Palace Unterföhrung;3;3;BK München 3;3;Hinterwimmer, Sebastian;7885;Donaubowler Regensburg 1;153;0.0;True;False
25/26;2;2025-10-18;BayL;4;Dreambowl Palace Unterföhrung;4;4;BK München 3;3;Hinterwimmer, Sebastian;7885;BC EMAX Unterföhring 2;199;1.0;True;False
25/26;2;2025-10-18;BayL;4;Dreambowl Palace Unterföhrung;5;5;BK München 3;3;Hinterwimmer, Sebastian;7885;SG DJK Rimpar 1;233;0.0;True;False
25/26;2;2025-10-18;BayL;4;Dreambowl Palace Unterföhrung;6;6;BK München 3;3;Hinterwimmer, Sebastian;7885;Bowlinghaus Bamberg 1;211;1.0;True;False
25/26;2;2025-10-18;BayL;4;Dreambowl Palace Unterföhrung;7;7;BK München 3;3;Hinterwimmer, Sebastian;7885;Schanzer Ingolstadt 1;215;1.0;True;False
25/26;2;2025-10-18;BayL;4;Dreambowl Palace Unterföhrung;8;8;BK München 3;3;Hinterwimmer, Sebastian;7885;SG Rottendorf 1;208;0.5;True;False
25/26;2;2025-10-18;BayL;4;Dreambowl Palace Unterföhrung;9;9;BK München 3;3;Hinterwimmer, Sebastian;7885;Bajuwaren München 1;243;1.0;True;False
25/26;2;2025-10-18;BayL;4;Dreambowl Palace Unterföhrung;1;1;BK München 3;0;Team Total;0;Werdenfels 1;891;3.0;False;True
25/26;2;2025-10-18;BayL;4;Dreambowl Palace Unterföhrung;2;2;BK München 3;0;Team Total;0;BC Comet Nürnberg;845;3.0;False;True
25/26;2;2025-10-18;BayL;4;Dreambowl Palace Unterföhrung;3;3;BK München 3;0;Team Total;0;Donaubowler Regensburg 1;794;3.0;False;True
25/26;2;2025-10-18;BayL;4;Dreambowl Palace Unterföhrung;4;4;BK München 3;0;Team Total;0;BC EMAX Unterföhring 2;830;3.0;False;True
25/26;2;2025-10-18;BayL;4;Dreambowl Palace Unterföhrung;5;5;BK München 3;0;Team Total;0;SG DJK Rimpar 1;917;3.0;False;True
25/26;2;2025-10-18;BayL;4;Dreambowl Palace Unterföhrung;6;6;BK München 3;0;Team Total;0;Bowlinghaus Bamberg 1;862;3.0;False;True
25/26;2;2025-10-18;BayL;4;Dreambowl Palace Unterföhrung;7;7;BK München 3;0;Team Total;0;Schanzer Ingolstadt 1;861;3.0;False;True
25/26;2;2025-10-18;BayL;4;Dreambowl Palace Unterföhrung;8;8;BK München 3;0;Team Total;0;SG Rottendorf 1;779;3.0;False;True
25/26;2;2025-10-18;BayL;4;Dreambowl Palace Unterföhrung;9;9;BK München 3;0;Team Total;0;Bajuwaren München 1;887;3.0;False;True
25/26;2;2025-10-18;BayL;4;Dreambowl Palace Unterföhrung;1;1;SG DJK Rimpar 1;0;Gräfe, Sebastian;38687;Bowlinghaus Bamberg 1;196;0.0;True;False
25/26;2;2025-10-18;BayL;4;Dreambowl Palace Unterföhrung;2;2;SG DJK Rimpar 1;0;Gräfe, Sebastian;38687;SG Rottendorf 1;166;0.0;True;False
25/26;2;2025-10-18;BayL;4;Dreambowl Palace Unterföhrung;3;3;SG DJK Rimpar 1;0;Kreß, Michael;10622;Schanzer Ingolstadt 1;253;1.0;True;False
25/26;2;2025-10-18;BayL;4;Dreambowl Palace Unterföhrung;4;4;SG DJK Rimpar 1;0;Kreß, Michael;10622;Bajuwaren München 1;193;0.0;True;False
25/26;2;2025-10-18;BayL;4;Dreambowl Palace Unterföhrung;5;5;SG DJK Rimpar 1;0;Kreß, Michael;10622;BK München 3;227;0.0;True;False
25/26;2;2025-10-18;BayL;4;Dreambowl Palace Unterföhrung;6;6;SG DJK Rimpar 1;0;Kreß, Michael;10622;Werdenfels 1;170;0.0;True;False
25/26;2;2025-10-18;BayL;4;Dreambowl Palace Unterföhrung;7;7;SG DJK Rimpar 1;0;Kreß, Michael;10622;BC EMAX Unterföhring 2;177;0.0;True;False
25/26;2;2025-10-18;BayL;4;Dreambowl Palace Unterföhrung;8;8;SG DJK Rimpar 1;0;Kreß, Michael;10622;Donaubowler Regensburg 1;205;1.0;True;False
25/26;2;2025-10-18;BayL;4;Dreambowl Palace Unterföhrung;9;9;SG DJK Rimpar 1;0;Kreß, Michael;10622;BC Comet Nürnberg;170;0.0;True;False
25/26;2;2025-10-18;BayL;4;Dreambowl Palace Unterföhrung;1;1;SG DJK Rimpar 1;1;Wunderlich, Henning;38018;Bowlinghaus Bamberg 1;161;0.0;True;False
25/26;2;2025-10-18;BayL;4;Dreambowl Palace Unterföhrung;2;2;SG DJK Rimpar 1;1;Wunderlich, Henning;38018;SG Rottendorf 1;168;1.0;True;False
25/26;2;2025-10-18;BayL;4;Dreambowl Palace Unterföhrung;3;3;SG DJK Rimpar 1;1;Wunderlich, Henning;38018;Schanzer Ingolstadt 1;194;1.0;True;False
25/26;2;2025-10-18;BayL;4;Dreambowl Palace Unterföhrung;4;4;SG DJK Rimpar 1;1;Wunderlich, Henning;38018;Bajuwaren München 1;236;1.0;True;False
25/26;2;2025-10-18;BayL;4;Dreambowl Palace Unterföhrung;5;5;SG DJK Rimpar 1;1;Wunderlich, Henning;38018;BK München 3;181;0.0;True;False
25/26;2;2025-10-18;BayL;4;Dreambowl Palace Unterföhrung;6;6;SG DJK Rimpar 1;1;Wunderlich, Henning;38018;Werdenfels 1;156;0.0;True;False
25/26;2;2025-10-18;BayL;4;Dreambowl Palace Unterföhrung;7;7;SG DJK Rimpar 1;1;Wunderlich, Henning;38018;BC EMAX Unterföhring 2;201;0.0;True;False
25/26;2;2025-10-18;BayL;4;Dreambowl Palace Unterföhrung;8;8;SG DJK Rimpar 1;1;Wunderlich, Henning;38018;Donaubowler Regensburg 1;176;0.0;True;False
25/26;2;2025-10-18;BayL;4;Dreambowl Palace Unterföhrung;9;9;SG DJK Rimpar 1;1;Wunderlich, Henning;38018;BC Comet Nürnberg;211;1.0;True;False
25/26;2;2025-10-18;BayL;4;Dreambowl Palace Unterföhrung;1;1;SG DJK Rimpar 1;2;Kreß, Michael;10622;Bowlinghaus Bamberg 1;199;0.0;True;False
25/26;2;2025-10-18;BayL;4;Dreambowl Palace Unterföhrung;2;2;SG DJK Rimpar 1;2;Kreß, Michael;10622;SG Rottendorf 1;200;0.0;True;False
25/26;2;2025-10-18;BayL;4;Dreambowl Palace Unterföhrung;3;3;SG DJK Rimpar 1;2;Gräfe, Sebastian;38687;Schanzer Ingolstadt 1;200;1.0;True;False
25/26;2;2025-10-18;BayL;4;Dreambowl Palace Unterföhrung;4;4;SG DJK Rimpar 1;2;Gräfe, Sebastian;38687;Bajuwaren München 1;169;0.0;True;False
25/26;2;2025-10-18;BayL;4;Dreambowl Palace Unterföhrung;6;5;SG DJK Rimpar 1;2;Gräfe, Sebastian;38687;BK München 3;170;0.0;True;False
25/26;2;2025-10-18;BayL;4;Dreambowl Palace Unterföhrung;7;6;SG DJK Rimpar 1;2;Gräfe, Sebastian;38687;Werdenfels 1;178;0.0;True;False
25/26;2;2025-10-18;BayL;4;Dreambowl Palace Unterföhrung;8;7;SG DJK Rimpar 1;2;Gräfe, Sebastian;38687;BC EMAX Unterföhring 2;155;0.0;True;False
25/26;2;2025-10-18;BayL;4;Dreambowl Palace Unterföhrung;9;8;SG DJK Rimpar 1;2;Gräfe, Sebastian;38687;Donaubowler Regensburg 1;189;1.0;True;False
25/26;2;2025-10-18;BayL;4;Dreambowl Palace Unterföhrung;5;9;SG DJK Rimpar 1;2;Gräfe, Sebastian;38687;BC Comet Nürnberg;203;0.0;True;False
25/26;2;2025-10-18;BayL;4;Dreambowl Palace Unterföhrung;1;1;SG DJK Rimpar 1;3;Werder, Jan-Uwe;16301;Bowlinghaus Bamberg 1;198;0.0;True;False
25/26;2;2025-10-18;BayL;4;Dreambowl Palace Unterföhrung;2;2;SG DJK Rimpar 1;3;Werder, Jan-Uwe;16301;SG Rottendorf 1;183;0.0;True;False
25/26;2;2025-10-18;BayL;4;Dreambowl Palace Unterföhrung;3;3;SG DJK Rimpar 1;3;Werder, Jan-Uwe;16301;Schanzer Ingolstadt 1;223;1.0;True;False
25/26;2;2025-10-18;BayL;4;Dreambowl Palace Unterföhrung;4;4;SG DJK Rimpar 1;3;Werder, Jan-Uwe;16301;Bajuwaren München 1;197;1.0;True;False
25/26;2;2025-10-18;BayL;4;Dreambowl Palace Unterföhrung;5;5;SG DJK Rimpar 1;3;Werder, Jan-Uwe;16301;BK München 3;256;1.0;True;False
25/26;2;2025-10-18;BayL;4;Dreambowl Palace Unterföhrung;6;6;SG DJK Rimpar 1;3;Werder, Jan-Uwe;16301;Werdenfels 1;205;0.0;True;False
25/26;2;2025-10-18;BayL;4;Dreambowl Palace Unterföhrung;7;7;SG DJK Rimpar 1;3;Werder, Jan-Uwe;16301;BC EMAX Unterföhring 2;289;1.0;True;False
25/26;2;2025-10-18;BayL;4;Dreambowl Palace Unterföhrung;8;8;SG DJK Rimpar 1;3;Werder, Jan-Uwe;16301;Donaubowler Regensburg 1;194;0.0;True;False
25/26;2;2025-10-18;BayL;4;Dreambowl Palace Unterföhrung;9;9;SG DJK Rimpar 1;3;Werder, Jan-Uwe;16301;BC Comet Nürnberg;192;0.0;True;False
