Season;Week;Datum;League Name;Spielort;Team Name;Name;EDV;Match Number;Team Name Opponent;Position;Pins
23/24;5;n/a;LL1 Nord;Passau;Bamberg 44;James Jackson;95548;1;Passau 64;0;183
23/24;5;n/a;LL1 Nord;Passau;Bamberg 44;Marco Jäger;96933;1;Passau 64;1;229
23/24;5;n/a;LL1 Nord;Passau;Bamberg 44;Jan Krüger;92706;1;Passau 64;2;205
23/24;5;n/a;LL1 Nord;Passau;Bamberg 44;Omar Anderson;45562;1;Passau 64;3;233
23/24;5;n/a;LL1 Nord;Passau;Bamberg 44;James Jackson;95548;2;Passau 85;0;147
23/24;5;n/a;LL1 Nord;Passau;Bamberg 44;Marco Jäger;96933;2;Passau 85;1;209
23/24;5;n/a;LL1 Nord;Passau;Bamberg 44;Jan Krüger;92706;2;Passau 85;2;213
23/24;5;n/a;LL1 Nord;Passau;Bamberg 44;Omar Anderson;45562;2;Passau 85;3;206
23/24;5;n/a;LL1 Nord;Passau;Bamberg 44;James Jackson;95548;3;Bayreuth 41;0;165
23/24;5;n/a;LL1 Nord;Passau;Bamberg 44;Marco Jäger;96933;3;Bayreuth 41;1;214
23/24;5;n/a;LL1 Nord;Passau;Bamberg 44;Jan Krüger;92706;3;Bayreuth 41;2;217
23/24;5;n/a;LL1 Nord;Passau;Bamberg 44;Omar Anderson;45562;3;Bayreuth 41;3;249
23/24;5;n/a;LL1 Nord;Passau;Bamberg 44;James Jackson;95548;4;Hof 31;0;159
23/24;5;n/a;LL1 Nord;Passau;Bamberg 44;Marco Jäger;96933;4;Hof 31;1;235
23/24;5;n/a;LL1 Nord;Passau;Bamberg 44;Jan Krüger;92706;4;Hof 31;2;198
23/24;5;n/a;LL1 Nord;Passau;Bamberg 44;Omar Anderson;45562;4;Hof 31;3;223
23/24;5;n/a;LL1 Nord;Passau;Bayreuth 41;Lars Wolf;79124;0;Hof 31;0;145
23/24;5;n/a;LL1 Nord;Passau;Bayreuth 41;Linus Singh;57074;0;Hof 31;1;201
23/24;5;n/a;LL1 Nord;Passau;Bayreuth 41;Arthur Jäger;52682;0;Hof 31;2;159
23/24;5;n/a;LL1 Nord;Passau;Bayreuth 41;Johannes Heil;37109;0;Hof 31;3;211
23/24;5;n/a;LL1 Nord;Passau;Bayreuth 41;Lars Wolf;79124;1;Passau 85;0;188
23/24;5;n/a;LL1 Nord;Passau;Bayreuth 41;Linus Singh;57074;1;Passau 85;1;207
23/24;5;n/a;LL1 Nord;Passau;Bayreuth 41;Arthur Jäger;52682;1;Passau 85;2;142
23/24;5;n/a;LL1 Nord;Passau;Bayreuth 41;Johannes Heil;37109;1;Passau 85;3;175
23/24;5;n/a;LL1 Nord;Passau;Bayreuth 41;Lars Wolf;79124;2;Schweinfurt 45;0;158
23/24;5;n/a;LL1 Nord;Passau;Bayreuth 41;Linus Singh;57074;2;Schweinfurt 45;1;190
23/24;5;n/a;LL1 Nord;Passau;Bayreuth 41;Arthur Jäger;52682;2;Schweinfurt 45;2;130
23/24;5;n/a;LL1 Nord;Passau;Bayreuth 41;Johannes Heil;37109;2;Schweinfurt 45;3;166
23/24;5;n/a;LL1 Nord;Passau;Bayreuth 41;Lars Wolf;79124;3;Bamberg 44;0;174
23/24;5;n/a;LL1 Nord;Passau;Bayreuth 41;Linus Singh;57074;3;Bamberg 44;1;184
23/24;5;n/a;LL1 Nord;Passau;Bayreuth 41;Arthur Jäger;52682;3;Bamberg 44;2;135
23/24;5;n/a;LL1 Nord;Passau;Bayreuth 41;Johannes Heil;37109;3;Bamberg 44;3;185
23/24;5;n/a;LL1 Nord;Passau;Bayreuth 41;Lars Wolf;79124;4;Passau 64;0;143
23/24;5;n/a;LL1 Nord;Passau;Bayreuth 41;Linus Singh;57074;4;Passau 64;1;214
23/24;5;n/a;LL1 Nord;Passau;Bayreuth 41;Arthur Jäger;52682;4;Passau 64;2;161
23/24;5;n/a;LL1 Nord;Passau;Bayreuth 41;Johannes Heil;37109;4;Passau 64;3;183
23/24;5;n/a;LL1 Nord;Passau;Hof 31;Lukas Braun;10400;0;Bayreuth 41;0;213
23/24;5;n/a;LL1 Nord;Passau;Hof 31;Jackson Lange;56853;0;Bayreuth 41;1;217
23/24;5;n/a;LL1 Nord;Passau;Hof 31;Linus Jones;28835;0;Bayreuth 41;2;205
23/24;5;n/a;LL1 Nord;Passau;Hof 31;Johannes Schwarz;38386;0;Bayreuth 41;3;196
23/24;5;n/a;LL1 Nord;Passau;Hof 31;Lukas Braun;10400;1;Schweinfurt 45;0;212
23/24;5;n/a;LL1 Nord;Passau;Hof 31;Jackson Lange;56853;1;Schweinfurt 45;1;236
23/24;5;n/a;LL1 Nord;Passau;Hof 31;Linus Jones;28835;1;Schweinfurt 45;2;194
23/24;5;n/a;LL1 Nord;Passau;Hof 31;Johannes Schwarz;38386;1;Schweinfurt 45;3;175
23/24;5;n/a;LL1 Nord;Passau;Hof 31;Lukas Braun;10400;2;Passau 64;0;176
23/24;5;n/a;LL1 Nord;Passau;Hof 31;Jackson Lange;56853;2;Passau 64;1;231
23/24;5;n/a;LL1 Nord;Passau;Hof 31;Linus Jones;28835;2;Passau 64;2;170
23/24;5;n/a;LL1 Nord;Passau;Hof 31;Johannes Schwarz;38386;2;Passau 64;3;186
23/24;5;n/a;LL1 Nord;Passau;Hof 31;Lukas Braun;10400;3;Passau 85;0;200
23/24;5;n/a;LL1 Nord;Passau;Hof 31;Jackson Lange;56853;3;Passau 85;1;208
23/24;5;n/a;LL1 Nord;Passau;Hof 31;Linus Jones;28835;3;Passau 85;2;158
23/24;5;n/a;LL1 Nord;Passau;Hof 31;Johannes Schwarz;38386;3;Passau 85;3;175
23/24;5;n/a;LL1 Nord;Passau;Hof 31;Lukas Braun;10400;4;Bamberg 44;0;184
23/24;5;n/a;LL1 Nord;Passau;Hof 31;Jackson Lange;56853;4;Bamberg 44;1;207
23/24;5;n/a;LL1 Nord;Passau;Hof 31;Linus Jones;28835;4;Bamberg 44;2;195
23/24;5;n/a;LL1 Nord;Passau;Hof 31;Johannes Schwarz;38386;4;Bamberg 44;3;159
23/24;5;n/a;LL1 Nord;Passau;Passau 64;Tom Klein;52038;0;Passau 85;0;160
23/24;5;n/a;LL1 Nord;Passau;Passau 64;Alexander Hoffmann;67272;0;Passau 85;1;210
23/24;5;n/a;LL1 Nord;Passau;Passau 64;Jakob Schmitt;42236;0;Passau 85;2;213
23/24;5;n/a;LL1 Nord;Passau;Passau 64;Sven Jones;89133;0;Passau 85;3;220
23/24;5;n/a;LL1 Nord;Passau;Passau 64;Tom Klein;52038;1;Bamberg 44;0;175
23/24;5;n/a;LL1 Nord;Passau;Passau 64;Alexander Hoffmann;67272;1;Bamberg 44;1;190
23/24;5;n/a;LL1 Nord;Passau;Passau 64;Jakob Schmitt;42236;1;Bamberg 44;2;224
23/24;5;n/a;LL1 Nord;Passau;Passau 64;Sven Jones;89133;1;Bamberg 44;3;229
23/24;5;n/a;LL1 Nord;Passau;Passau 64;Tom Klein;52038;2;Hof 31;0;160
23/24;5;n/a;LL1 Nord;Passau;Passau 64;Alexander Hoffmann;67272;2;Hof 31;1;227
23/24;5;n/a;LL1 Nord;Passau;Passau 64;Jakob Schmitt;42236;2;Hof 31;2;212
23/24;5;n/a;LL1 Nord;Passau;Passau 64;Sven Jones;89133;2;Hof 31;3;198
23/24;5;n/a;LL1 Nord;Passau;Passau 64;Tom Klein;52038;3;Schweinfurt 45;0;159
23/24;5;n/a;LL1 Nord;Passau;Passau 64;Alexander Hoffmann;67272;3;Schweinfurt 45;1;202
23/24;5;n/a;LL1 Nord;Passau;Passau 64;Jakob Schmitt;42236;3;Schweinfurt 45;2;209
23/24;5;n/a;LL1 Nord;Passau;Passau 64;Sven Jones;89133;3;Schweinfurt 45;3;205
23/24;5;n/a;LL1 Nord;Passau;Passau 64;Tom Klein;52038;4;Bayreuth 41;0;184
23/24;5;n/a;LL1 Nord;Passau;Passau 64;Alexander Hoffmann;67272;4;Bayreuth 41;1;222
23/24;5;n/a;LL1 Nord;Passau;Passau 64;Jakob Schmitt;42236;4;Bayreuth 41;2;176
23/24;5;n/a;LL1 Nord;Passau;Passau 64;Sven Jones;89133;4;Bayreuth 41;3;196
23/24;5;n/a;LL1 Nord;Passau;Passau 85;Logan Böhm;27342;0;Passau 64;0;222
23/24;5;n/a;LL1 Nord;Passau;Passau 85;Jan Miller;29485;0;Passau 64;1;223
23/24;5;n/a;LL1 Nord;Passau;Passau 85;Eric Schröder;19332;0;Passau 64;2;195
23/24;5;n/a;LL1 Nord;Passau;Passau 85;Konstantin Wagner;93770;0;Passau 64;3;175
23/24;5;n/a;LL1 Nord;Passau;Passau 85;Logan Böhm;27342;1;Bayreuth 41;0;206
23/24;5;n/a;LL1 Nord;Passau;Passau 85;Jan Miller;29485;1;Bayreuth 41;1;230
23/24;5;n/a;LL1 Nord;Passau;Passau 85;Eric Schröder;19332;1;Bayreuth 41;2;185
23/24;5;n/a;LL1 Nord;Passau;Passau 85;Konstantin Wagner;93770;1;Bayreuth 41;3;156
23/24;5;n/a;LL1 Nord;Passau;Passau 85;Logan Böhm;27342;2;Bamberg 44;0;200
23/24;5;n/a;LL1 Nord;Passau;Passau 85;Jan Miller;29485;2;Bamberg 44;1;205
23/24;5;n/a;LL1 Nord;Passau;Passau 85;Eric Schröder;19332;2;Bamberg 44;2;186
23/24;5;n/a;LL1 Nord;Passau;Passau 85;Konstantin Wagner;93770;2;Bamberg 44;3;138
23/24;5;n/a;LL1 Nord;Passau;Passau 85;Logan Böhm;27342;3;Hof 31;0;232
23/24;5;n/a;LL1 Nord;Passau;Passau 85;Jan Miller;29485;3;Hof 31;1;235
23/24;5;n/a;LL1 Nord;Passau;Passau 85;Eric Schröder;19332;3;Hof 31;2;177
23/24;5;n/a;LL1 Nord;Passau;Passau 85;Konstantin Wagner;93770;3;Hof 31;3;138
23/24;5;n/a;LL1 Nord;Passau;Passau 85;Logan Böhm;27342;4;Schweinfurt 45;0;224
23/24;5;n/a;LL1 Nord;Passau;Passau 85;Jan Miller;29485;4;Schweinfurt 45;1;225
23/24;5;n/a;LL1 Nord;Passau;Passau 85;Eric Schröder;19332;4;Schweinfurt 45;2;222
23/24;5;n/a;LL1 Nord;Passau;Passau 85;Konstantin Wagner;93770;4;Schweinfurt 45;3;152
23/24;5;n/a;LL1 Nord;Passau;Schweinfurt 45;Georg Kim;71437;0;Bamberg 44;0;204
23/24;5;n/a;LL1 Nord;Passau;Schweinfurt 45;Mohammad Becker;15851;0;Bamberg 44;1;159
23/24;5;n/a;LL1 Nord;Passau;Schweinfurt 45;Arthur Hoffmann;93186;0;Bamberg 44;2;171
23/24;5;n/a;LL1 Nord;Passau;Schweinfurt 45;Finn Heil;37551;0;Bamberg 44;3;204
23/24;5;n/a;LL1 Nord;Passau;Schweinfurt 45;Georg Kim;71437;1;Hof 31;0;197
23/24;5;n/a;LL1 Nord;Passau;Schweinfurt 45;Mohammad Becker;15851;1;Hof 31;1;142
23/24;5;n/a;LL1 Nord;Passau;Schweinfurt 45;Arthur Hoffmann;93186;1;Hof 31;2;134
23/24;5;n/a;LL1 Nord;Passau;Schweinfurt 45;Finn Heil;37551;1;Hof 31;3;224
23/24;5;n/a;LL1 Nord;Passau;Schweinfurt 45;Georg Kim;71437;2;Bayreuth 41;0;166
23/24;5;n/a;LL1 Nord;Passau;Schweinfurt 45;Mohammad Becker;15851;2;Bayreuth 41;1;151
23/24;5;n/a;LL1 Nord;Passau;Schweinfurt 45;Arthur Hoffmann;93186;2;Bayreuth 41;2;159
23/24;5;n/a;LL1 Nord;Passau;Schweinfurt 45;Finn Heil;37551;2;Bayreuth 41;3;197
23/24;5;n/a;LL1 Nord;Passau;Schweinfurt 45;Georg Kim;71437;3;Passau 64;0;210
23/24;5;n/a;LL1 Nord;Passau;Schweinfurt 45;Mohammad Becker;15851;3;Passau 64;1;157
23/24;5;n/a;LL1 Nord;Passau;Schweinfurt 45;Arthur Hoffmann;93186;3;Passau 64;2;171
23/24;5;n/a;LL1 Nord;Passau;Schweinfurt 45;Finn Heil;37551;3;Passau 64;3;219
23/24;5;n/a;LL1 Nord;Passau;Schweinfurt 45;Georg Kim;71437;4;Passau 85;0;193
23/24;5;n/a;LL1 Nord;Passau;Schweinfurt 45;Mohammad Becker;15851;4;Passau 85;1;130
23/24;5;n/a;LL1 Nord;Passau;Schweinfurt 45;Arthur Hoffmann;93186;4;Passau 85;2;140
23/24;5;n/a;LL1 Nord;Passau;Schweinfurt 45;Finn Heil;37551;4;Passau 85;3;224
24/25;0;n/a;LL1 Nord;Hof;Bamberg 44;James Jackson;95548;0;Schweinfurt 45;0;190
24/25;0;n/a;LL1 Nord;Hof;Bamberg 44;Marco Jäger;96933;0;Schweinfurt 45;1;199
24/25;0;n/a;LL1 Nord;Hof;Bamberg 44;Jan Krüger;92706;0;Schweinfurt 45;2;196
24/25;0;n/a;LL1 Nord;Hof;Bamberg 44;Omar Anderson;45562;0;Schweinfurt 45;3;233
24/25;0;n/a;LL1 Nord;Hof;Bamberg 44;James Jackson;95548;1;Passau 64;0;160
24/25;0;n/a;LL1 Nord;Hof;Bamberg 44;Marco Jäger;96933;1;Passau 64;1;208
24/25;0;n/a;LL1 Nord;Hof;Bamberg 44;Jan Krüger;92706;1;Passau 64;2;235
24/25;0;n/a;LL1 Nord;Hof;Bamberg 44;Omar Anderson;45562;1;Passau 64;3;248
24/25;0;n/a;LL1 Nord;Hof;Bamberg 44;James Jackson;95548;2;Passau 85;0;188
24/25;0;n/a;LL1 Nord;Hof;Bamberg 44;Marco Jäger;96933;2;Passau 85;1;230
24/25;0;n/a;LL1 Nord;Hof;Bamberg 44;Jan Krüger;92706;2;Passau 85;2;230
24/25;0;n/a;LL1 Nord;Hof;Bamberg 44;Omar Anderson;45562;2;Passau 85;3;237
24/25;0;n/a;LL1 Nord;Hof;Bamberg 44;James Jackson;95548;3;Bayreuth 41;0;168
24/25;0;n/a;LL1 Nord;Hof;Bamberg 44;Marco Jäger;96933;3;Bayreuth 41;1;217
24/25;0;n/a;LL1 Nord;Hof;Bamberg 44;Jan Krüger;92706;3;Bayreuth 41;2;205
24/25;0;n/a;LL1 Nord;Hof;Bamberg 44;Omar Anderson;45562;3;Bayreuth 41;3;246
24/25;0;n/a;LL1 Nord;Hof;Bamberg 44;James Jackson;95548;4;Hof 31;0;187
24/25;0;n/a;LL1 Nord;Hof;Bamberg 44;Marco Jäger;96933;4;Hof 31;1;222
24/25;0;n/a;LL1 Nord;Hof;Bamberg 44;Jan Krüger;92706;4;Hof 31;2;233
24/25;0;n/a;LL1 Nord;Hof;Bamberg 44;Omar Anderson;45562;4;Hof 31;3;217
24/25;0;n/a;LL1 Nord;Hof;Bayreuth 41;Lars Wolf;79124;0;Hof 31;0;152
24/25;0;n/a;LL1 Nord;Hof;Bayreuth 41;Linus Singh;57074;0;Hof 31;1;179
24/25;0;n/a;LL1 Nord;Hof;Bayreuth 41;Arthur Jäger;52682;0;Hof 31;2;148
24/25;0;n/a;LL1 Nord;Hof;Bayreuth 41;Johannes Heil;37109;0;Hof 31;3;205
24/25;0;n/a;LL1 Nord;Hof;Bayreuth 41;Lars Wolf;79124;1;Passau 85;0;153
24/25;0;n/a;LL1 Nord;Hof;Bayreuth 41;Linus Singh;57074;1;Passau 85;1;208
24/25;0;n/a;LL1 Nord;Hof;Bayreuth 41;Arthur Jäger;52682;1;Passau 85;2;163
24/25;0;n/a;LL1 Nord;Hof;Bayreuth 41;Johannes Heil;37109;1;Passau 85;3;188
24/25;0;n/a;LL1 Nord;Hof;Bayreuth 41;Lars Wolf;79124;2;Schweinfurt 45;0;165
24/25;0;n/a;LL1 Nord;Hof;Bayreuth 41;Linus Singh;57074;2;Schweinfurt 45;1;209
24/25;0;n/a;LL1 Nord;Hof;Bayreuth 41;Arthur Jäger;52682;2;Schweinfurt 45;2;130
24/25;0;n/a;LL1 Nord;Hof;Bayreuth 41;Johannes Heil;37109;2;Schweinfurt 45;3;172
24/25;0;n/a;LL1 Nord;Hof;Bayreuth 41;Lars Wolf;79124;3;Bamberg 44;0;190
24/25;0;n/a;LL1 Nord;Hof;Bayreuth 41;Linus Singh;57074;3;Bamberg 44;1;209
24/25;0;n/a;LL1 Nord;Hof;Bayreuth 41;Arthur Jäger;52682;3;Bamberg 44;2;176
24/25;0;n/a;LL1 Nord;Hof;Bayreuth 41;Johannes Heil;37109;3;Bamberg 44;3;169
24/25;0;n/a;LL1 Nord;Hof;Bayreuth 41;Lars Wolf;79124;4;Passau 64;0;175
24/25;0;n/a;LL1 Nord;Hof;Bayreuth 41;Linus Singh;57074;4;Passau 64;1;225
24/25;0;n/a;LL1 Nord;Hof;Bayreuth 41;Arthur Jäger;52682;4;Passau 64;2;153
24/25;0;n/a;LL1 Nord;Hof;Bayreuth 41;Johannes Heil;37109;4;Passau 64;3;179
24/25;0;n/a;LL1 Nord;Hof;Hof 31;Lukas Braun;10400;0;Bayreuth 41;0;184
24/25;0;n/a;LL1 Nord;Hof;Hof 31;Jackson Lange;56853;0;Bayreuth 41;1;226
24/25;0;n/a;LL1 Nord;Hof;Hof 31;Linus Jones;28835;0;Bayreuth 41;2;198
24/25;0;n/a;LL1 Nord;Hof;Hof 31;Johannes Schwarz;38386;0;Bayreuth 41;3;190
24/25;0;n/a;LL1 Nord;Hof;Hof 31;Lukas Braun;10400;1;Schweinfurt 45;0;173
24/25;0;n/a;LL1 Nord;Hof;Hof 31;Jackson Lange;56853;1;Schweinfurt 45;1;219
24/25;0;n/a;LL1 Nord;Hof;Hof 31;Linus Jones;28835;1;Schweinfurt 45;2;198
24/25;0;n/a;LL1 Nord;Hof;Hof 31;Johannes Schwarz;38386;1;Schweinfurt 45;3;154
24/25;0;n/a;LL1 Nord;Hof;Hof 31;Lukas Braun;10400;2;Passau 64;0;176
24/25;0;n/a;LL1 Nord;Hof;Hof 31;Jackson Lange;56853;2;Passau 64;1;232
24/25;0;n/a;LL1 Nord;Hof;Hof 31;Linus Jones;28835;2;Passau 64;2;194
24/25;0;n/a;LL1 Nord;Hof;Hof 31;Johannes Schwarz;38386;2;Passau 64;3;154
24/25;0;n/a;LL1 Nord;Hof;Hof 31;Lukas Braun;10400;3;Passau 85;0;218
24/25;0;n/a;LL1 Nord;Hof;Hof 31;Jackson Lange;56853;3;Passau 85;1;227
24/25;0;n/a;LL1 Nord;Hof;Hof 31;Linus Jones;28835;3;Passau 85;2;183
24/25;0;n/a;LL1 Nord;Hof;Hof 31;Johannes Schwarz;38386;3;Passau 85;3;184
24/25;0;n/a;LL1 Nord;Hof;Hof 31;Lukas Braun;10400;4;Bamberg 44;0;201
24/25;0;n/a;LL1 Nord;Hof;Hof 31;Jackson Lange;56853;4;Bamberg 44;1;243
24/25;0;n/a;LL1 Nord;Hof;Hof 31;Linus Jones;28835;4;Bamberg 44;2;197
24/25;0;n/a;LL1 Nord;Hof;Hof 31;Johannes Schwarz;38386;4;Bamberg 44;3;181
24/25;0;n/a;LL1 Nord;Hof;Passau 64;Tom Klein;52038;0;Passau 85;0;166
24/25;0;n/a;LL1 Nord;Hof;Passau 64;Alexander Hoffmann;67272;0;Passau 85;1;236
24/25;0;n/a;LL1 Nord;Hof;Passau 64;Jakob Schmitt;42236;0;Passau 85;2;182
24/25;0;n/a;LL1 Nord;Hof;Passau 64;Sven Jones;89133;0;Passau 85;3;199
24/25;0;n/a;LL1 Nord;Hof;Passau 64;Tom Klein;52038;1;Bamberg 44;0;190
24/25;0;n/a;LL1 Nord;Hof;Passau 64;Alexander Hoffmann;67272;1;Bamberg 44;1;207
24/25;0;n/a;LL1 Nord;Hof;Passau 64;Jakob Schmitt;42236;1;Bamberg 44;2;211
24/25;0;n/a;LL1 Nord;Hof;Passau 64;Sven Jones;89133;1;Bamberg 44;3;217
24/25;0;n/a;LL1 Nord;Hof;Passau 64;Tom Klein;52038;2;Hof 31;0;153
24/25;0;n/a;LL1 Nord;Hof;Passau 64;Alexander Hoffmann;67272;2;Hof 31;1;216
24/25;0;n/a;LL1 Nord;Hof;Passau 64;Jakob Schmitt;42236;2;Hof 31;2;196
24/25;0;n/a;LL1 Nord;Hof;Passau 64;Sven Jones;89133;2;Hof 31;3;198
24/25;0;n/a;LL1 Nord;Hof;Passau 64;Tom Klein;52038;3;Schweinfurt 45;0;161
24/25;0;n/a;LL1 Nord;Hof;Passau 64;Alexander Hoffmann;67272;3;Schweinfurt 45;1;206
24/25;0;n/a;LL1 Nord;Hof;Passau 64;Jakob Schmitt;42236;3;Schweinfurt 45;2;200
24/25;0;n/a;LL1 Nord;Hof;Passau 64;Sven Jones;89133;3;Schweinfurt 45;3;218
24/25;0;n/a;LL1 Nord;Hof;Passau 64;Tom Klein;52038;4;Bayreuth 41;0;175
24/25;0;n/a;LL1 Nord;Hof;Passau 64;Alexander Hoffmann;67272;4;Bayreuth 41;1;198
24/25;0;n/a;LL1 Nord;Hof;Passau 64;Jakob Schmitt;42236;4;Bayreuth 41;2;211
24/25;0;n/a;LL1 Nord;Hof;Passau 64;Sven Jones;89133;4;Bayreuth 41;3;208
24/25;0;n/a;LL1 Nord;Hof;Passau 85;Logan Böhm;27342;0;Passau 64;0;219
24/25;0;n/a;LL1 Nord;Hof;Passau 85;Jan Miller;29485;0;Passau 64;1;230
24/25;0;n/a;LL1 Nord;Hof;Passau 85;Eric Schröder;19332;0;Passau 64;2;188
24/25;0;n/a;LL1 Nord;Hof;Passau 85;Konstantin Wagner;93770;0;Passau 64;3;155
24/25;0;n/a;LL1 Nord;Hof;Passau 85;Logan Böhm;27342;1;Bayreuth 41;0;194
24/25;0;n/a;LL1 Nord;Hof;Passau 85;Jan Miller;29485;1;Bayreuth 41;1;217
24/25;0;n/a;LL1 Nord;Hof;Passau 85;Eric Schröder;19332;1;Bayreuth 41;2;175
24/25;0;n/a;LL1 Nord;Hof;Passau 85;Konstantin Wagner;93770;1;Bayreuth 41;3;165
24/25;0;n/a;LL1 Nord;Hof;Passau 85;Logan Böhm;27342;2;Bamberg 44;0;218
24/25;0;n/a;LL1 Nord;Hof;Passau 85;Jan Miller;29485;2;Bamberg 44;1;238
24/25;0;n/a;LL1 Nord;Hof;Passau 85;Eric Schröder;19332;2;Bamberg 44;2;217
24/25;0;n/a;LL1 Nord;Hof;Passau 85;Konstantin Wagner;93770;2;Bamberg 44;3;179
24/25;0;n/a;LL1 Nord;Hof;Passau 85;Logan Böhm;27342;3;Hof 31;0;192
24/25;0;n/a;LL1 Nord;Hof;Passau 85;Jan Miller;29485;3;Hof 31;1;220
24/25;0;n/a;LL1 Nord;Hof;Passau 85;Eric Schröder;19332;3;Hof 31;2;183
24/25;0;n/a;LL1 Nord;Hof;Passau 85;Konstantin Wagner;93770;3;Hof 31;3;133
24/25;0;n/a;LL1 Nord;Hof;Passau 85;Logan Böhm;27342;4;Schweinfurt 45;0;216
24/25;0;n/a;LL1 Nord;Hof;Passau 85;Jan Miller;29485;4;Schweinfurt 45;1;235
24/25;0;n/a;LL1 Nord;Hof;Passau 85;Eric Schröder;19332;4;Schweinfurt 45;2;176
24/25;0;n/a;LL1 Nord;Hof;Passau 85;Konstantin Wagner;93770;4;Schweinfurt 45;3;176
24/25;0;n/a;LL1 Nord;Hof;Schweinfurt 45;Georg Kim;71437;0;Bamberg 44;0;192
24/25;0;n/a;LL1 Nord;Hof;Schweinfurt 45;Mohammad Becker;15851;0;Bamberg 44;1;132
24/25;0;n/a;LL1 Nord;Hof;Schweinfurt 45;Arthur Hoffmann;93186;0;Bamberg 44;2;145
24/25;0;n/a;LL1 Nord;Hof;Schweinfurt 45;Finn Heil;37551;0;Bamberg 44;3;184
24/25;0;n/a;LL1 Nord;Hof;Schweinfurt 45;Georg Kim;71437;1;Hof 31;0;211
24/25;0;n/a;LL1 Nord;Hof;Schweinfurt 45;Mohammad Becker;15851;1;Hof 31;1;147
24/25;0;n/a;LL1 Nord;Hof;Schweinfurt 45;Arthur Hoffmann;93186;1;Hof 31;2;162
24/25;0;n/a;LL1 Nord;Hof;Schweinfurt 45;Finn Heil;37551;1;Hof 31;3;183
24/25;0;n/a;LL1 Nord;Hof;Schweinfurt 45;Georg Kim;71437;2;Bayreuth 41;0;183
24/25;0;n/a;LL1 Nord;Hof;Schweinfurt 45;Mohammad Becker;15851;2;Bayreuth 41;1;169
24/25;0;n/a;LL1 Nord;Hof;Schweinfurt 45;Arthur Hoffmann;93186;2;Bayreuth 41;2;163
24/25;0;n/a;LL1 Nord;Hof;Schweinfurt 45;Finn Heil;37551;2;Bayreuth 41;3;214
24/25;0;n/a;LL1 Nord;Hof;Schweinfurt 45;Georg Kim;71437;3;Passau 64;0;176
24/25;0;n/a;LL1 Nord;Hof;Schweinfurt 45;Mohammad Becker;15851;3;Passau 64;1;148
24/25;0;n/a;LL1 Nord;Hof;Schweinfurt 45;Arthur Hoffmann;93186;3;Passau 64;2;154
24/25;0;n/a;LL1 Nord;Hof;Schweinfurt 45;Finn Heil;37551;3;Passau 64;3;180
24/25;0;n/a;LL1 Nord;Hof;Schweinfurt 45;Georg Kim;71437;4;Passau 85;0;211
24/25;0;n/a;LL1 Nord;Hof;Schweinfurt 45;Mohammad Becker;15851;4;Passau 85;1;151
24/25;0;n/a;LL1 Nord;Hof;Schweinfurt 45;Arthur Hoffmann;93186;4;Passau 85;2;165
24/25;0;n/a;LL1 Nord;Hof;Schweinfurt 45;Finn Heil;37551;4;Passau 85;3;194
24/25;1;n/a;LL1 Nord;Bayreuth;Bamberg 44;James Jackson;95548;0;Schweinfurt 45;0;146
24/25;1;n/a;LL1 Nord;Bayreuth;Bamberg 44;Marco Jäger;96933;0;Schweinfurt 45;1;214
24/25;1;n/a;LL1 Nord;Bayreuth;Bamberg 44;Jan Krüger;92706;0;Schweinfurt 45;2;220
24/25;1;n/a;LL1 Nord;Bayreuth;Bamberg 44;Omar Anderson;45562;0;Schweinfurt 45;3;250
24/25;1;n/a;LL1 Nord;Bayreuth;Bamberg 44;James Jackson;95548;1;Passau 64;0;173
24/25;1;n/a;LL1 Nord;Bayreuth;Bamberg 44;Marco Jäger;96933;1;Passau 64;1;228
24/25;1;n/a;LL1 Nord;Bayreuth;Bamberg 44;Jan Krüger;92706;1;Passau 64;2;208
24/25;1;n/a;LL1 Nord;Bayreuth;Bamberg 44;Omar Anderson;45562;1;Passau 64;3;234
24/25;1;n/a;LL1 Nord;Bayreuth;Bamberg 44;James Jackson;95548;2;Passau 85;0;160
24/25;1;n/a;LL1 Nord;Bayreuth;Bamberg 44;Marco Jäger;96933;2;Passau 85;1;198
24/25;1;n/a;LL1 Nord;Bayreuth;Bamberg 44;Jan Krüger;92706;2;Passau 85;2;198
24/25;1;n/a;LL1 Nord;Bayreuth;Bamberg 44;Omar Anderson;45562;2;Passau 85;3;216
24/25;1;n/a;LL1 Nord;Bayreuth;Bamberg 44;James Jackson;95548;3;Bayreuth 41;0;179
24/25;1;n/a;LL1 Nord;Bayreuth;Bamberg 44;Marco Jäger;96933;3;Bayreuth 41;1;205
24/25;1;n/a;LL1 Nord;Bayreuth;Bamberg 44;Jan Krüger;92706;3;Bayreuth 41;2;202
24/25;1;n/a;LL1 Nord;Bayreuth;Bamberg 44;Omar Anderson;45562;3;Bayreuth 41;3;228
24/25;1;n/a;LL1 Nord;Bayreuth;Bamberg 44;James Jackson;95548;4;Hof 31;0;171
24/25;1;n/a;LL1 Nord;Bayreuth;Bamberg 44;Marco Jäger;96933;4;Hof 31;1;226
24/25;1;n/a;LL1 Nord;Bayreuth;Bamberg 44;Jan Krüger;92706;4;Hof 31;2;230
24/25;1;n/a;LL1 Nord;Bayreuth;Bamberg 44;Omar Anderson;45562;4;Hof 31;3;223
